,MEBT:XCB5:CUR,MEBT:YCB5:CUR,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:Q10:CUR,MEBT:Q11:CUR,MEBT:YCB11:CUR,MEBT:Q12:CUR,MEBT:XCB12:CUR,MEBT:Q13:CUR
50,0.052634855254438326,0.12854313847073964,0.4354338120061487,0.1253673846246052,0.3147198856818021,0.45620564788250967,0.08515882723638188,0.3586399767877227,0.15330959168634212,0.2786197261879217,0.5125723451712839,0.04863265542540831,0.4910023631595665,0.4699632859399891,0.17409080278255024,0.5110204557314715
51,0.05350427788704265,0.12177559709288126,0.43432566369989745,0.1306791030061755,0.3303043162910725,0.4612022673308769,0.0828905330638207,0.3417302531158862,0.16253815859607945,0.27354674241698634,0.5082968833554883,0.04901430652676293,0.4929192864604452,0.4593529582331195,0.1885697052707376,0.5171933548858664
52,0.053124800197169524,0.1133095506032292,0.4457776193463797,0.12800157681050636,0.3380555071403652,0.4653154528373568,0.08045054683339198,0.3286298450795301,0.16348038608485366,0.27349453707749555,0.507749123760977,0.04993146004474384,0.5294108911385189,0.4637173201148094,0.18218772156332275,0.5134018412350424
53,0.05308023028094432,0.10046268446928268,0.4672982062781853,0.1232349994495849,0.3496118347827591,0.4949916278121357,0.07545383263461924,0.32062283909201567,0.16033970909801099,0.2901514765148758,0.5132852977147009,0.05390668250190422,0.5273223452810061,0.43773873180754097,0.1687013093657506,0.506168456491291
54,0.05288763116956468,0.14109685283240625,0.4502346575058352,0.13184383069909342,0.281270194975499,0.4789815333837913,0.08683751322550272,0.35555285210161447,0.15342269401923747,0.2702482272388458,0.5181997663232746,0.0480843287657424,0.5357426538267985,0.4564109154293225,0.19496613744777438,0.5034066776988784
55,0.053094700587958954,0.13664067413967804,0.45096635687292624,0.13182821392727162,0.2870421159375064,0.4745864949273663,0.08619195836656558,0.36397963406128025,0.16345112724324007,0.2747511664925862,0.5170135868125316,0.047742822359968184,0.5259678791091276,0.479355954208162,0.1874924518067181,0.5078402504550191
56,0.05277490917061332,0.12970502689161248,0.5122335920994243,0.13108811606022613,0.281264559157955,0.47329772269813236,0.08462283163637704,0.3478628285553184,0.16206328819539575,0.28873197129481365,0.525717458050779,0.0494475689722927,0.5249633824663789,0.4868542468872741,0.17783862736795933,0.5083911047692996
57,0.05165960595613946,0.13646438039758887,0.528774890277183,0.12743513921728772,0.26685003220149356,0.47367425050930206,0.08484196372041178,0.3737421700891848,0.15694352650726132,0.28192503764057864,0.5347461884944495,0.04867780735095495,0.532245887303377,0.4911392095753199,0.17086212243636767,0.5007487139353817
58,0.05150911846979899,0.13000984528381265,0.5323563584806061,0.12522589336510664,0.2635322784084307,0.48213163429357553,0.08322134883413809,0.3731121661785563,0.15537361511762204,0.2893922493866737,0.5349218667474573,0.049131381820839475,0.5293907011248485,0.48651348453431775,0.16971483166552592,0.5006600677271527
59,0.05109069600060715,0.12767650212199244,0.5447692840774255,0.12499742844955167,0.2648878015715541,0.4836640242145415,0.08256216896381215,0.3506644105840034,0.15531343542142495,0.2851782599276811,0.5335772253403531,0.049516534429638055,0.5457469387809801,0.48971914716642073,0.16957979306696325,0.5040265943577565
60,0.05078231390798617,0.12458084309554313,0.5428816988722095,0.12227522545065528,0.26317975851877395,0.49181797220148527,0.0813229909506571,0.34466414022195463,0.15368736467812608,0.29347486685347424,0.5335038231883601,0.050186224670840385,0.5505713994941451,0.4877833824506085,0.1677515183780395,0.5163474188305106
61,0.050032075049659924,0.12238341155586606,0.5552148987168625,0.12075864324311998,0.2522344548263896,0.49119590822776793,0.08027897857374734,0.3414285093357552,0.1513668845424498,0.3007182211829027,0.5398157403362165,0.05069587489303557,0.5582026258768763,0.4787342765720744,0.16410432802969488,0.5137776440025721
62,0.049281825028504415,0.11816665790355552,0.5607166289499947,0.11781918608662464,0.2419440643092831,0.49871660018028596,0.08050355496257876,0.343784769873966,0.14750318937242607,0.30213780955933345,0.5425259635132372,0.05092427335115416,0.573097858893609,0.49324202383992977,0.1577563394180158,0.5138495631814021
63,0.050589438206584396,0.12226782681873116,0.5020312853371538,0.1232066586227238,0.2651884492553033,0.49890659909093876,0.0792986850212384,0.35810924199812755,0.14809130897401637,0.2989635416786456,0.5459003494890606,0.05069202728656881,0.5689738897844183,0.5113309838302748,0.16671466460933815,0.525312820640068
