,HEBT:XCB0:CUR,HEBT:YCB0:CUR,HEBT:XCB2:CUR,HEBT:YCB2:CUR,HEBT:XCB5:CUR,HEBT:YCB5:CUR,HEBT:XCB8:CUR,HEBT:YCB8:CUR,HEBT:XCB10:CUR,HEBT:YCB10:CUR,HEBT:XCB12:CUR,HEBT:YCB12:CUR,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR
57,0.3153949382883854,0.30773165085640947,0.3338609553502407,0.30620603969364585,0.32149882984380995,0.31596493237427226,0.30571865481607385,0.32268647057501576,0.33508023168040824,0.33658701346661146,0.325580968438351,0.3345588897811764,0.3519771230034217,0.34511796308482146
58,0.31194720621760935,0.30778650538307656,0.33468165048401033,0.30709783023742554,0.31964480530071837,0.31743532463997753,0.3068665249529232,0.32223345492878813,0.334678037277852,0.3393176026388428,0.32736725158562796,0.33586282493176817,0.35284533554144903,0.3448782933135236
59,0.31399333962644116,0.309432944039607,0.3317579417464059,0.30807311980758406,0.31971532867088026,0.31942196723488664,0.30796422593005784,0.32120776270739926,0.3334118027071008,0.33847095123577076,0.33011121659488163,0.33732912000617166,0.35347627035600104,0.3450561266240161
60,0.3153902203775325,0.3098116795114588,0.33225802406195926,0.30898569715213253,0.3202184813395164,0.32079510894996605,0.30841473762254834,0.315702645290056,0.33413330815044906,0.34080269955192777,0.3315997884712815,0.336715611534561,0.35456301964677084,0.34389479060310124
61,0.3139061186133871,0.309900366044245,0.3329881568709264,0.3092393156607185,0.3197385799307674,0.32179447855200227,0.30774276978707815,0.3162482461067672,0.3345813448968753,0.34216213519839256,0.33239244169362325,0.33716082314398077,0.3542545930599611,0.34433585040696785
62,0.31404622825982864,0.3107480999524164,0.33285584246726985,0.30857006016257404,0.31561070784533557,0.3226386017289731,0.30719444701163856,0.3161196757009084,0.3348295969788753,0.34421808851348934,0.3343145499768993,0.337512895299263,0.3553081544482628,0.3443078981379183
63,0.31027966999207246,0.30792783657191936,0.33273104237568785,0.306499454103372,0.3135728456603837,0.32548347600634997,0.3084031082738736,0.31557024598382477,0.33604888062620303,0.3405193602062039,0.33046527015180116,0.3472488034854394,0.35338589328164005,0.34398014897386914
64,0.3095563108373629,0.3072896358321698,0.33291917700880985,0.30577222193114345,0.3129880772827107,0.32609650829727543,0.3080796232487279,0.31527748152494217,0.33634234566880383,0.34044220330969727,0.33012021148779674,0.3490926156101893,0.3535489237817783,0.34396570312817315
65,0.3089372336311328,0.3063497700074821,0.33298983011590333,0.30496505639695165,0.31250383837264917,0.326549289272836,0.3079299606061019,0.31492625379287487,0.3365281112025383,0.3403312245145539,0.3298952369871249,0.35019434523280296,0.35358559024023073,0.3441236026346179
66,0.3081243772925554,0.30540911486773675,0.3330364503674673,0.30404951109851075,0.31186910845589316,0.32690169690109905,0.30755594670899844,0.3145730441803813,0.33674270520605476,0.3400769548227024,0.32943534207305625,0.3516026306032846,0.35363529834640783,0.3443043276935423
67,0.3065648495528004,0.3038673594960839,0.3329937424333092,0.30262543966958416,0.31085921653061266,0.3273423980875364,0.30711224745399973,0.31401734267323406,0.33713059561212044,0.33919434604098697,0.328205004610965,0.35399936619025707,0.35350304715556263,0.3447079471140545
68,0.30544337411191785,0.3025346664451439,0.3329271412368602,0.30135880454890124,0.3100561877334242,0.3275109253853788,0.30660151332909164,0.31361278725421105,0.33734341255261946,0.3386350052931015,0.3274143584842849,0.35555336248754926,0.353438404354065,0.3450556239940668
69,0.3041288767340624,0.3010014975451496,0.33280399756756895,0.2998900421108729,0.30914047772019065,0.32743169587129306,0.3059289015748038,0.3131623176757602,0.3374935329388815,0.33789432737918845,0.32639864601505764,0.35735371663210364,0.3532894283790425,0.34550547057203146
70,0.3030492030967792,0.29982566096268404,0.3329153687096471,0.2987164809257862,0.3083890818594477,0.3271243325535301,0.30509314603507315,0.3125917753253925,0.33748699657371484,0.3375025951851814,0.32560210962444813,0.3594281901743529,0.3531798223833113,0.34581688718209513
71,0.3049475957451491,0.3010944117014273,0.3341323230504571,0.29990003099998386,0.3095763824024202,0.3262724941316438,0.30487790169342655,0.31056650359169,0.33699573638215913,0.3396037404422171,0.32696322854134346,0.36097825482959905,0.353437859903608,0.3439063706433366
72,0.30536633886089587,0.30112255381680375,0.3338223274813972,0.29982072603763926,0.30958639961738016,0.32701871956239015,0.305210098157143,0.3100645793272348,0.3373185142487555,0.34014754797137015,0.3279096823943847,0.35947291287728306,0.3540697323605332,0.34337615016750755
73,0.3069149115556221,0.30219688820413837,0.33311946642173196,0.3008785448419495,0.31045068298272455,0.3286565619958585,0.30596690911129754,0.31040847715063835,0.3378882578300836,0.34215766940407255,0.32957953390133604,0.3534920023335775,0.355613077354972,0.3424638809765223
74,0.3083129423087767,0.30275564489298007,0.33079216630443137,0.3013665271193591,0.3114331752820069,0.3298869291020218,0.30494914901447434,0.31137784185851203,0.33621288111162545,0.34355259003997823,0.32817780021911724,0.35505959217926863,0.35505517412431287,0.3413675575357861
75,0.30975041443958107,0.3018619971031322,0.3323742889119091,0.30293482727894344,0.31189292546179015,0.32652558851681857,0.3061173737209468,0.31267213189079857,0.3349430317995503,0.3424543615703127,0.33026009074228535,0.35689297335216735,0.3554760781588381,0.3414022414018598
76,0.3109198538985184,0.30068587966083116,0.33360190680310087,0.3037103226710821,0.31131378129290266,0.3241647715692757,0.3068324248514096,0.31288798729827405,0.33311457251009763,0.34384334093464153,0.331982186452237,0.3580173331514004,0.3529186517281956,0.34202316945901706
77,0.3120705531862029,0.300096377182922,0.3335808185643677,0.2995439338298628,0.3121412237433907,0.32512311955853823,0.30773673144349384,0.3136106340909525,0.3344455244333757,0.345296476722207,0.32596256513898847,0.35966985460181206,0.354402621595759,0.342976254633033
78,0.31246488733059385,0.2996660820517767,0.3341489151412814,0.2949647742695193,0.31289004488009237,0.3255354040458454,0.30841830842177925,0.3127442242280146,0.33505797076319177,0.34509549731950173,0.32330737606732024,0.36096964193187964,0.35544234553828674,0.3436970223211446
79,0.31412832314989936,0.3007347258679037,0.33516998643267093,0.2968488568988823,0.3022789130465972,0.3272089323066876,0.309653737870247,0.3123680999650799,0.3357318019185773,0.3464416793139784,0.3252556536246938,0.3621534191745653,0.35683398564808194,0.3438040973116264
