,0
108,1.1669921875e-09
109,1.1083984375000001e-09
110,1.4111328125000001e-09
111,1.484375e-09
112,1.1669921875e-09
113,1.357421875e-09
114,1.50390625e-09
115,1.4111328125000001e-09
116,1.4746093750000002e-09
117,1.357421875e-09
118,1.4062500000000002e-09
119,1.1572265625e-09
120,1.5087890625e-09
121,1.3867187500000002e-09
122,1.4355468750000001e-09
123,1.3525390625e-09
124,1.2451171875e-09
125,1.46484375e-09
126,1.4990234375000001e-09
127,1.357421875e-09
128,1.3671875000000001e-09
129,1.5136718750000002e-09
130,1.4013671875e-09
131,1.5380859375000002e-09
132,1.533203125e-09
133,1.4453125e-09
134,1.5234375e-09
135,1.4404296875e-09
136,1.3037109375000001e-09
137,1.3476562500000001e-09
138,1.4306640625000002e-09
139,1.533203125e-09
140,1.2939453125e-09
141,1.396484375e-09
142,1.5380859375000002e-09
143,1.552734375e-09
144,1.2646484375e-09
145,1.4599609375e-09
146,1.5380859375000002e-09
147,1.357421875e-09
148,1.3867187500000002e-09
149,1.376953125e-09
150,1.2646484375e-09
151,1.5283203125e-09
152,1.5283203125e-09
153,1.3427734375000002e-09
154,1.3476562500000001e-09
155,1.396484375e-09
156,1.25e-09
157,1.4941406250000002e-09
158,1.484375e-09
159,1.23046875e-09
160,1.4062500000000002e-09
161,1.3427734375000002e-09
162,1.2548828125e-09
163,1.4062500000000002e-09
164,1.416015625e-09
165,1.4111328125000001e-09
166,1.3916015625000001e-09
167,1.50390625e-09
168,1.26953125e-09
169,1.09375e-09
170,1.4501953125000002e-09
171,1.3427734375000002e-09
172,1.2939453125e-09
173,1.5136718750000002e-09
174,1.357421875e-09
175,1.4062500000000002e-09
176,1.4941406250000002e-09
177,1.3232421875000002e-09
178,1.533203125e-09
179,1.50390625e-09
180,1.4501953125000002e-09
181,1.484375e-09
182,1.376953125e-09
183,1.2353515625000002e-09
184,1.5136718750000002e-09
185,1.1914062500000002e-09
186,1.5576171875000002e-09
187,1.2597656250000001e-09
188,1.4111328125000001e-09
189,1.4550781250000001e-09
190,1.3671875000000001e-09
191,1.26953125e-09
192,1.5380859375000002e-09
193,1.5234375e-09
194,1.5087890625e-09
195,1.25e-09
196,1.4404296875e-09
197,1.1279296875000002e-09
198,1.4746093750000002e-09
199,1.4111328125000001e-09
200,1.4062500000000002e-09
201,1.23046875e-09
202,1.4941406250000002e-09
203,1.5478515625e-09
204,1.3525390625e-09
205,1.2255859375e-09
206,1.4404296875e-09
207,1.484375e-09
208,1.46484375e-09
209,1.2597656250000001e-09
210,1.4111328125000001e-09
211,1.318359375e-09
212,1.4794921875000001e-09
213,1.201171875e-09
214,1.5820312500000002e-09
215,1.3427734375000002e-09
216,1.42578125e-09
217,1.376953125e-09
218,1.26953125e-09
219,1.5136718750000002e-09
220,1.30859375e-09
221,1.337890625e-09
222,1.0205078125000002e-09
223,1.1914062500000002e-09
224,1.0205078125000002e-09
225,1.4355468750000001e-09
226,8.203125e-10
227,1.396484375e-09
228,1.123046875e-09
229,1.2792968750000002e-09
230,1.4794921875000001e-09
231,1.318359375e-09
232,1.30859375e-09
233,1.3525390625e-09
234,1.6162109375e-09
235,1.1474609375e-09
236,1.3037109375000001e-09
237,8.984375000000001e-10
238,1.318359375e-09
239,6.835937500000001e-10
240,9.9609375e-10
241,5.712890625e-10
242,9.47265625e-10
243,3.3203125000000003e-10
244,9.27734375e-10
245,1.46484375e-09
246,1.50390625e-09
247,1.2890625e-09
248,1.4111328125000001e-09
249,1.4404296875e-09
250,1.3818359375e-09
251,1.2451171875e-09
252,1.533203125e-09
253,1.3623046875e-09
254,1.42578125e-09
255,1.4501953125000002e-09
256,1.4404296875e-09
257,1.3623046875e-09
258,1.5087890625e-09
259,1.4355468750000001e-09
260,1.3818359375e-09
