,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,HEBT2:Q8:CUR,DRA:Q1:CUR,DRA:Q2:CUR
13,0.36402417110934615,0.327373732859356,0.29387787956003714,0.2643463215482961,0.44130116920176105,0.2915760978718016,0.3721060137893629,0.3720789460552434,0.3569638298903404,0.3307380362595145,0.3342605899876647,0.3224035124834947
14,0.36083940049516594,0.33298878938220294,0.3075401925385324,0.2654851599358276,0.43429091402141157,0.2907447789690057,0.3696232662355431,0.3719250758921787,0.355325987279404,0.33135102453273185,0.33419217498317055,0.3249519157860744
15,0.36404244212457054,0.31954881222830744,0.26442366847743964,0.2612832589737272,0.44095175026607336,0.2972411482917184,0.37255114896524133,0.3715128289624517,0.3566363463049221,0.3303784708171237,0.33425127809465893,0.32465142033199335
16,0.3629881582698436,0.32084834814558116,0.27145448667758487,0.26245215241492775,0.43860189675918454,0.29625883100835043,0.37124675111336797,0.36974372947820755,0.35609846958120833,0.33066324125172086,0.3342426466920891,0.3224434135580214
17,0.36092653344254544,0.3224703099078765,0.2816689780613243,0.2666796679214541,0.43549220896013585,0.29449460951280987,0.37031071877637767,0.3684916991654877,0.35548005993590515,0.3311006541428838,0.3342922655676617,0.32679027644797104
18,0.37033183955977883,0.3163987086098856,0.2615304135572417,0.2708786707139339,0.44550252822812336,0.3104913499403758,0.37493538070180027,0.36467897500173857,0.35717392439154183,0.3305731700851649,0.3342725092157591,0.3157371386557398
19,0.3620879669892356,0.3176025089818174,0.27168945139967715,0.269425538859856,0.43742530853337247,0.2984856551360631,0.3714466313144442,0.3645651208264691,0.3557353352966385,0.3308114081517702,0.33427646313452863,0.31941011436978745
20,0.3629299935390397,0.3176195021853441,0.26913545484152185,0.268195528406385,0.43807939382842204,0.29812027378794664,0.37368439823203925,0.3640919381321973,0.35596093814601615,0.33073822246443535,0.33425877442818114,0.31903220012688704
21,0.36068040861000755,0.3223377224475614,0.29516094809215515,0.2815588080148951,0.41614362020996537,0.29369085280233886,0.3496527533847822,0.36078993061872255,0.35338250886012423,0.33176181781723935,0.33433250527629577,0.3306895335411347
22,0.35568883144547647,0.32337771631713286,0.31290609139882325,0.2816993004524851,0.39371443077772406,0.2958339322320723,0.3251827377351857,0.3529316047714271,0.3508526978679229,0.3321940815656751,0.33431258607072695,0.3374958836143279
23,0.3551217730722783,0.3245701838460915,0.30545821412982427,0.2960009551465452,0.40171346222216037,0.2821694589132255,0.33392674870033234,0.3550037042295381,0.3509155936754194,0.33231688698169737,0.334250446829148,0.3247506364132591
24,0.35795384012382925,0.3295876777388,0.3031976995028372,0.2998304985680046,0.4054320118294347,0.2714046986396015,0.33543728279366736,0.3579537925259585,0.3524910473904713,0.33226322009856374,0.3343489837770983,0.32044145218835407
25,0.3605054210120121,0.33370030941970286,0.3028225071254361,0.3041943392053939,0.4030362705158506,0.2615544241348064,0.33638892295108114,0.36047019808276753,0.3537065036395551,0.33219233178311436,0.3343167722946061,0.31747941382615696
26,0.3629860265777102,0.33742127504913166,0.30344279786866135,0.3090299786381777,0.3979116097354024,0.25201149668990774,0.3370436121249336,0.362748460059221,0.35475422280842867,0.33215616526192465,0.33430446895951654,0.31493522754328795
27,0.3634422207698186,0.3382434783579886,0.3018030558891291,0.3086040199618886,0.39817727049973023,0.2488105978963182,0.33671416116520664,0.3625540936031808,0.3550909755901174,0.33213208874816497,0.33432354781850027,0.3141542651257752
28,0.36428421614916345,0.33982124887528997,0.3010214580681173,0.3101244230272747,0.39484663540618725,0.2433654929774947,0.3354410165313969,0.36324506508193144,0.35557939071904066,0.3321065960852092,0.3343316331512485,0.3127441878140878
29,0.3672860101590713,0.3442699847234839,0.30470931818448027,0.31893736174200216,0.3813551949150735,0.23052054323227178,0.3348300440856167,0.36632229720060644,0.3565320247179616,0.3321669669495076,0.3343488906277444,0.3096717577882119
30,0.3788867797280453,0.360509249710154,0.32953077056666774,0.3461122082079254,0.3528445716425976,0.21458772503122672,0.34759270427149835,0.3787696504661564,0.35847040114560896,0.3326435859883787,0.3344289527173063,0.3062555904738187
31,0.38349117560808155,0.3670842542436445,0.3305334365460157,0.3482831734141792,0.34930719259042275,0.2118273315015721,0.3498165042725227,0.38015521243113,0.3590511960132105,0.3326245618795783,0.3344121640543898,0.30526953083818203
32,0.38656808030179024,0.3714628778342913,0.33077258698179307,0.3495868900523782,0.34619496230000235,0.20921223822428384,0.3507501991167931,0.38095504636775057,0.3595029406679344,0.33264746651225924,0.3344587751331716,0.30434263634626163
33,0.3886483027567482,0.37419006392847604,0.3307146915758775,0.3501114252991519,0.34327332656177745,0.2076342036703948,0.35112543377804517,0.381124616962768,0.35982332590611665,0.33254287713664504,0.3343705574809282,0.3042679820749842
34,0.392365959890875,0.37949475281274486,0.35317480000836926,0.38515410551645735,0.32771440088001963,0.19414273652494649,0.3601208534610526,0.4035381226090716,0.3618442107537749,0.3329216964814353,0.33446380895872396,0.30278875857243953
35,0.3962576805726271,0.386325857175711,0.3671071032778829,0.4072311206635651,0.3183383363269422,0.1844418217217248,0.3660801372499303,0.42068131484387455,0.36367055625530975,0.3330611546364674,0.33447454061940635,0.3017692041147894
36,0.39928325161408784,0.3919160845486692,0.37578986250157764,0.4199995293550029,0.3118362332172954,0.17720682811154956,0.3697765119176476,0.4318804280727315,0.36502683715961104,0.33317577624343986,0.334528492095551,0.3006001754488047
37,0.39917394181475596,0.3932072072754782,0.37608847494166464,0.42394951905850353,0.31009339466493147,0.1744610904748028,0.3686820909133295,0.4343201992992268,0.3651802324609435,0.3330568577886152,0.3344669571177207,0.29953910730819355
38,0.40683951629687315,0.3956758826861301,0.38516478937618376,0.4226062871597309,0.3020781049394927,0.16803904693830876,0.3762666813299307,0.4443069185861131,0.3665452665785808,0.333326049801263,0.3344952380134925,0.2975692471814201
39,0.4212198794915164,0.39915116263753686,0.3967885559385355,0.4168782102491638,0.29384188099191466,0.16315056779154166,0.38986949753164984,0.4566516883011619,0.3685506045083633,0.33385136623500367,0.3345230384352003,0.30067763834900907
40,0.42636622210410385,0.4013377767559906,0.3986844233358788,0.4183358911623086,0.29010040632957057,0.15806451865995627,0.3909989686529865,0.46378777943577243,0.369061256708448,0.3338478834843839,0.3345280332211811,0.3016620830004632
41,0.4313639675476982,0.4047808115058185,0.40245448343548995,0.419227631501556,0.28412125162832536,0.1516245286560958,0.3938562650765173,0.47040698066584585,0.3698291447826196,0.3339288820539459,0.33455619250153945,0.30172048931681117
42,0.4038007452012501,0.3959091841256722,0.3937128826929424,0.4178398158289417,0.30145238767193316,0.16971740877727662,0.3859623748765125,0.46447328898273177,0.36762305916685467,0.33373949658505775,0.33450497422906084,0.29746334253109374
43,0.346092776900414,0.44521713292615406,0.42932147556890543,0.41492606176538027,0.3898666937982321,0.15547465986079276,0.39328005604815447,0.3786890089625095,0.3736458308493769,0.3345831671042485,0.33445989816857424,0.052785632527337596
44,0.0426966132070008,0.32848656634453405,0.03938872497792311,0.37162108262982396,0.3231887721706316,0.31795999066751984,0.056914252758547335,0.41274591506846,0.35104652342482334,0.3314569751591935,0.3347959539285017,0.0662926102566847
45,0.04253566575032714,0.34430140331205206,0.039175461128332166,0.37347102564939605,0.3245490294000442,0.3181760853958513,0.05722871230701756,0.4150171682238104,0.35058558693978953,0.3306302381712281,0.3340661124603628,0.06619455886315934
