,MEBT:XCB1:CUR,MEBT:YCB1:CUR,MEBT:XCB3:CUR,MEBT:YCB3:CUR,MEBT:XCB5:CUR,MEBT:YCB5:CUR
48,0.1458660995029401,0.06218897779400161,0.17126882021335632,0.32780889918046735,0.746901139687225,0.9158072548359827
49,0.14636994480653556,0.06274465636153467,0.18001172022562012,0.33045237371041425,0.7539262600698091,0.9175010881926038
50,0.14705467194909774,0.06304396220730209,0.18268534604156023,0.33221077587101366,0.7742995428062525,0.9256294902976129
51,0.14728959822990595,0.06304844345517208,0.18131758513610358,0.3342943210046902,0.7759913399555445,0.9326767957414557
52,0.14836311676522548,0.06340629665700957,0.1820309006542202,0.33746602458447145,0.7844336494233204,0.9657566938709654
53,0.14697397474277313,0.06333968997938565,0.18162158079016116,0.3366328797087264,0.7876045587071278,0.9441426346211674
54,0.14620851331569903,0.06311627099783962,0.1828130737008929,0.33555010874170116,0.7914556373686223,0.9047912613708999
55,0.14808671315604935,0.06387854500535046,0.1842174103727984,0.33685430078140544,0.8200830728885546,0.9035727339520024
56,0.1498538697026015,0.06489847557918361,0.18561313676712882,0.3399356963522907,0.8235638428033953,0.9168099082293979
57,0.15494132531961177,0.06499222657046855,0.1842192037859775,0.3427706601904892,0.8284735909923306,0.9114189201933205
58,0.15604535302341518,0.0656305300373538,0.18476430124533327,0.3482527600171712,0.8335490464223557,0.9168932948321284
59,0.15418089913710697,0.06488860195160641,0.18233322749336367,0.3451820675977065,0.8290112342678988,0.9125396559755263
60,0.15497928643176997,0.06460829679713115,0.1833480938625656,0.3456532842492035,0.8672058068400239,0.9378843355858975
61,0.15500525201176776,0.06434917080916389,0.18264391602472474,0.3487183776462683,0.8894587954171462,0.9370742096257703
62,0.15615521266917748,0.06500342019582128,0.18435551791903496,0.3519384936133448,0.8966926256230069,0.9548346877484426
63,0.15669256791271777,0.06535218097484588,0.18671837146397477,0.35359140781093074,0.8914231264419886,0.956790775728371
64,0.158542713788826,0.0654047753118038,0.18812296673478832,0.35759351744977913,0.8883839173607484,1.004807856426944
65,0.15811973901701123,0.06563539698255001,0.18863323742627525,0.35553185741964854,0.9175332755192391,0.9939365823691382
66,0.15230248866884954,0.06814710157289727,0.1682832027533524,0.35108366683641734,0.9339566267194053,0.8270837191313898
67,0.15188634903197776,0.06697303354165504,0.16423867236682704,0.35196133489870457,0.9029573019736802,0.8319264002997947
68,0.15350933616879836,0.06725060184832757,0.1636376439961884,0.3528158463141798,0.9490713869238665,0.7992277248916477
69,0.15059627769795647,0.06503717990444949,0.15353867396704204,0.3383962330876609,1.0346754535944034,0.8946841709992019
70,0.1510876868312008,0.06537174490719075,0.15477347993623,0.3399034932641956,1.0480389928978568,0.9080420830440119
71,0.1532701238687326,0.0662562816608533,0.14975154393987988,0.3446375482477063,1.0050862204202455,0.9301334417804192
72,0.15391007158149442,0.06670186102836528,0.1525483033031781,0.34550775944044543,1.0198569180620791,0.9423050471520689
73,0.15281567906267132,0.06643181289692954,0.14924822435281843,0.34836713255024776,1.0246158163259773,1.0004266799381907
74,0.15411392139763658,0.06715076878004451,0.15155913051078318,0.3485938603929223,1.0350802128239667,1.006913133449915
75,0.15281806267760292,0.06652741638844833,0.1498245693048864,0.342698102200385,1.1025937706199431,1.0272256095424224
76,0.15355875084886872,0.06663596252282959,0.15178415138633616,0.3499339020080823,1.0990011670036943,1.0342912969893634
77,0.15386182042565424,0.06663560366586949,0.1525546326792591,0.3532316455112323,1.098245922672763,1.0363990358932456
78,0.1549703145364249,0.06652506526367448,0.15226588062429972,0.349226767580872,1.1334688936850186,1.0652281904708318
79,0.15635983936050687,0.06675820845785141,0.15416338882742,0.3503896435630173,1.1258535796060294,1.0690997362189363
