,MEBT:YCB7A,MEBT:YCB7B,MEBT:XCB9,MEBT:YCB9,MEBT:YCB11,MEBT:XCB12,DTL:XCB2,DTL:YCB2,DTL:XCB5,DTL:YCB5,DTL:XCB8,DTL:YCB8,DTL:XCB11,DTL:YCB11,HEBT:XCB0,HEBT:YCB0,HEBT:XCB2,HEBT:YCB2
12,0.38763718972733857,0.32785911494766656,0.26819057351198516,0.299607975520618,0.2810721925373628,0.3348093692478876,0.28892371588165455,0.3009612758702951,0.34437237513561036,0.2685854831311288,0.32576535668679946,0.257259676812951,0.3240312667443,0.28029987036458576,0.2490231532046908,0.26291281778340236,0.3735040143606406,0.3132162957185091
13,0.39397091861641115,0.33463654503721574,0.2754558060875154,0.30732944504150633,0.28871202367035614,0.34158441557487434,0.2966771860596619,0.30851272651226064,0.3517231283903494,0.2767408342167248,0.3327609035604735,0.2650998284486357,0.331777247079022,0.2882661978914672,0.2570622147607227,0.27077100951319216,0.3802740694655125,0.3210128450469076
14,0.4003339674334054,0.34238611323790213,0.283648174617774,0.3145370591270897,0.2973193044546597,0.34836637286411876,0.30438097366135747,0.31595026053025993,0.3586738072593436,0.28417406809134166,0.3401749679981784,0.2724973276550267,0.339233996924535,0.295330172485518,0.264821963571166,0.27843665088024067,0.38708247003205287,0.3283030557881055
15,0.40173614490042014,0.34546370176359076,0.28936952494858476,0.3215249470197081,0.3023645276131214,0.35144435010880054,0.3093477981049377,0.3210509109338812,0.3620262621364096,0.28983640154672297,0.3437322904759751,0.27847949362610447,0.3422237408304811,0.30052181575799836,0.2710242722344919,0.2845211273999646,0.38815641425562236,0.3322350476679249
16,0.39761683263309605,0.3448360806342756,0.29353508503000314,0.32283868102051355,0.3058030720707257,0.3506951525939225,0.31138079248850414,0.322653601005458,0.3600071796455227,0.29440294902208236,0.3441021754212509,0.2832396018559267,0.3419854627713294,0.30399396772601184,0.2766581815302436,0.289107188715553,0.38449996290555477,0.3335643575164987
17,0.3898813990696179,0.3424354868707641,0.29719527975947263,0.3228919822569979,0.3082905853539092,0.3484609715470717,0.313538936413878,0.323270910611674,0.3560715999425836,0.29780565056414354,0.34215489154110734,0.2874170526785394,0.3398048350069969,0.3060748809216846,0.2820073462289812,0.29293534998208565,0.37836100117686444,0.33312089003508266
18,0.32997360045717955,0.33687091860466445,0.3339193219206042,0.3375250911582439,0.33617989820677785,0.33626003578820823,0.3368999607047062,0.33752759896915074,0.3351588620887662,0.3340087754701156,0.3368725905314277,0.3310447233506957,0.33704364644099033,0.3358925333050455,0.3285393258450132,0.3326429355425371,0.33181265012282196,0.337440765411823
19,0.33506215910461673,0.3349491121827122,0.33471094365030335,0.3347299112769649,0.3347398524733683,0.33507349116112317,0.3347842946342747,0.3348350784932418,0.3350660316308494,0.3347284512092503,0.334925661205262,0.3347627607001734,0.3349711649742795,0.33473547983110297,0.3347212311138948,0.3346939534124547,0.33515465694542307,0.3348408505630328
20,0.3742485045419154,0.33921112139516774,0.308209515582045,0.325740581049784,0.3152424627368468,0.34392592755976464,0.319780987694355,0.32568199888784255,0.34947219781900146,0.3080373216249389,0.33914125355015756,0.3009302334611906,0.3377136052983194,0.3139424635705651,0.29662925062379525,0.3047306529477251,0.36489196850455174,0.33386923376436967
21,0.44276631193876953,0.3850887138380237,0.33198178541055035,0.3617728551267801,0.3439834560298415,0.39335176401930444,0.35207505326445504,0.3619984299130084,0.4029273924357307,0.33197094108690134,0.38509420055712057,0.3200753640317558,0.38296473527512925,0.34177627834000684,0.3131449644132584,0.3263139968150442,0.42804334858537324,0.3762602673856714
22,0.33213504151264545,0.3358110898190629,0.3364299419034013,0.33644815386620763,0.33659851394351226,0.33544149210663876,0.33662479158069386,0.3365007316032465,0.3349280440739341,0.33644182122052096,0.3358079161934259,0.33610676965180086,0.335902261755929,0.3365791813385943,0.33566809689515986,0.33626379076626683,0.3332170673073848,0.3360795891787727
