,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,DRA:Q1:CUR,DRA:Q2:CUR
38,0.035151476002956934,0.4014219978404704,0.11248627273147768,0.08976948276388651,0.36943768613829026,0.3778703147045386,0.07061151652478159,0.0989993243928773,0.48767061062240064,0.12223042722540162,0.43796968104458733
39,0.03964603021336672,0.4150998182704776,0.07554175132031217,0.40217221141675896,0.16554501534395452,0.10683653967020275,0.03967279101688652,0.38597079452090594,0.4991627799574535,0.4142324752905362,0.4393796535423522
40,0.03943439930536229,0.4154144959897759,0.076359883856937,0.40762118558711624,0.16079687176456522,0.10614057818054697,0.03984413251224838,0.38844351305249647,0.5013713705111615,0.41095128315505425,0.4429317770728618
41,0.03916973294674618,0.43588257928787233,0.07738715993428319,0.4112311201200587,0.15660751414045085,0.10599676075993136,0.040070422925066074,0.39355749708555,0.5111038834534151,0.41397516953673485,0.4460308903046284
42,0.04047945934032029,0.40053564637440586,0.07817638423725903,0.41546388581297927,0.16337476740669105,0.10878691328490998,0.039765640219409704,0.38622629393951385,0.5052653794800933,0.4078003912475149,0.43882297296099537
43,0.04045627250834764,0.35143559336872626,0.07824109084430857,0.41894531310598004,0.16912588137733278,0.10986286444052974,0.0394059882954444,0.3880454025048029,0.510235495496365,0.40650798930967563,0.4359019972399672
44,0.04041359330991108,0.35087350540340423,0.07847005014851625,0.4454454970675513,0.17374811477661029,0.1097676475072236,0.03932692677279658,0.3939486062905266,0.5128768524863075,0.4065077034349234,0.4469257727968561
45,0.04007166414531261,0.3463612697957379,0.08009629433705431,0.45304775206554193,0.16670981555558373,0.10858816483675093,0.03966353217065183,0.39893561415424234,0.5164159276366714,0.4086987118552605,0.45059617466984736
46,0.03977754644926745,0.34186243504397007,0.08192336105122906,0.45690631640693885,0.15900413225190183,0.10729668353807455,0.04006343150527048,0.44133633228090363,0.5423339762332872,0.40772592925164686,0.4610204653914284
47,0.03964240099290255,0.34358701515527146,0.08226434284843297,0.457925720728371,0.15867446153243708,0.10698194568800372,0.04012400867499541,0.44199602812856525,0.5833615933104892,0.40875333120368146,0.4634021208043799
