step	sqrt(chi)	param0001	param0002	param0003	param0004	param0005	param0006	param0007	param0008	param0009	param0010	param0011	param0012	param0013	param0014	param0015	param0016	param0017	param0018	param0019	param0020	param0021	param0022	param0023	param0024	param0025	param0026	param0027	param0028	param0029	param0030	param0031	param0032	param0033	param0034	param0035	param0036	param0037	param0038	param0039	param0040	param0041	param0042
00235	   6.00935    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.499545E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.389130E-02	  0.126955E-01	  0.436567E-01	   6.61648    	  0.207172E-01	  0.190414E-01	   5.33057    	   0.00000    	  0.969719E-02	  0.363182E-02	  0.272247E-01	  0.506156    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00236	   7.08066    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.451978E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.898430E-02	  0.126955E-01	  0.436567E-01	   6.65290    	  0.207172E-01	  0.190414E-01	   5.17511    	   0.00000    	  0.179232E-01	  0.363182E-02	  0.272247E-01	  0.795131E-01	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00237	   5.03870    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.552982E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.648695E-02	  0.126955E-01	  0.436567E-01	   6.50498    	  0.207172E-01	  0.190414E-01	   5.08847    	   0.00000    	 -0.771722E-02	  0.363182E-02	  0.272247E-01	  0.542304    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00238	   5.49977    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.564064E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.117482E-01	  0.126955E-01	  0.436567E-01	   6.43474    	  0.207172E-01	  0.190414E-01	   4.76002    	   0.00000    	 -0.167853E-01	  0.363182E-02	  0.272247E-01	  0.253950    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00239	   6.67943    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.604354E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.602426E-02	  0.126955E-01	  0.436567E-01	   6.54846    	  0.207172E-01	  0.190414E-01	   5.14940    	   0.00000    	  0.129844E-01	  0.363182E-02	  0.272247E-01	  0.473067    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00240	   5.72273    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.524462E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.447783E-02	  0.126955E-01	  0.436567E-01	   6.57042    	  0.207172E-01	  0.190414E-01	   5.43893    	   0.00000    	 -0.398489E-02	  0.363182E-02	  0.272247E-01	  0.888338    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00241	   4.62990    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.546068E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.220523E-02	  0.126955E-01	  0.436567E-01	   6.47164    	  0.207172E-01	  0.190414E-01	   5.16935    	   0.00000    	  0.196954E-03	  0.363182E-02	  0.272247E-01	  0.758107    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00242	   4.48857    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.545001E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.284223E-02	  0.126955E-01	  0.436567E-01	   6.39071    	  0.207172E-01	  0.190414E-01	   5.00584    	   0.00000    	 -0.386247E-03	  0.363182E-02	  0.272247E-01	  0.747973    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00243	   4.42896    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.497548E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.159005E-02	  0.126955E-01	  0.436567E-01	   6.42223    	  0.207172E-01	  0.190414E-01	   4.89637    	   0.00000    	  0.616716E-02	  0.363182E-02	  0.272247E-01	  0.579601    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00244	   5.40315    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.454425E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.451281E-02	  0.126955E-01	  0.436567E-01	   6.32841    	  0.207172E-01	  0.190414E-01	   4.55532    	   0.00000    	  0.110266E-01	  0.363182E-02	  0.272247E-01	  0.417074    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00245	   6.02734    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.657475E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.975787E-02	  0.126955E-01	  0.436567E-01	   6.54065    	  0.207172E-01	  0.190414E-01	   5.02553    	   0.00000    	 -0.107076E-01	  0.363182E-02	  0.272247E-01	  0.287675    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00246	   6.00100    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.412592E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.223049E-02	  0.126955E-01	  0.436567E-01	   6.47557    	  0.207172E-01	  0.190414E-01	   5.01230    	   0.00000    	 -0.101397E-02	  0.363182E-02	  0.272247E-01	  0.458356    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00247	   7.31434    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.353235E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.623916E-02	  0.126955E-01	  0.436567E-01	   6.45281    	  0.207172E-01	  0.190414E-01	   5.23196    	   0.00000    	  0.116283E-01	  0.363182E-02	  0.272247E-01	  0.953234    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00248	   4.81323    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.581415E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.575862E-02	  0.126955E-01	  0.436567E-01	   6.51869    	  0.207172E-01	  0.190414E-01	   5.07714    	   0.00000    	 -0.512365E-02	  0.363182E-02	  0.272247E-01	  0.454065    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00249	   4.53415    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.538454E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.106267E-01	  0.126955E-01	  0.436567E-01	   6.34439    	  0.207172E-01	  0.190414E-01	   4.84244    	   0.00000    	 -0.137168E-01	  0.363182E-02	  0.272247E-01	  0.717389    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00250	   5.83558    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.667362E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.730359E-02	  0.126955E-01	  0.436567E-01	   6.44157    	  0.207172E-01	  0.190414E-01	   5.10409    	   0.00000    	 -0.723991E-02	  0.363182E-02	  0.272247E-01	  0.851534    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00251	   4.72750    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.603670E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.603531E-02	  0.126955E-01	  0.436567E-01	   6.45007    	  0.207172E-01	  0.190414E-01	   5.08114    	   0.00000    	 -0.568342E-02	  0.363182E-02	  0.272247E-01	  0.753239    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00252	   3.31853    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.581895E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.557541E-02	  0.126955E-01	  0.436567E-01	   6.30660    	  0.207172E-01	  0.190414E-01	   4.55821    	   0.00000    	 -0.483517E-02	  0.363182E-02	  0.272247E-01	  0.376519    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00253	   3.10534    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.610611E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.612419E-02	  0.126955E-01	  0.436567E-01	   6.17469    	  0.207172E-01	  0.190414E-01	   4.11785    	   0.00000    	 -0.526031E-02	  0.363182E-02	  0.272247E-01	  0.120610    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00254	   4.42961    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.572584E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.344537E-02	  0.126955E-01	  0.436567E-01	   6.26194    	  0.207172E-01	  0.190414E-01	   4.58512    	   0.00000    	 -0.283875E-03	  0.363182E-02	  0.272247E-01	  0.581988    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00255	   3.41181    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.541207E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.340262E-02	  0.126955E-01	  0.436567E-01	   6.16265    	  0.207172E-01	  0.190414E-01	   4.43245    	   0.00000    	 -0.126418E-02	  0.363182E-02	  0.272247E-01	  0.712869    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00256	   3.80816    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.498132E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.224836E-02	  0.126955E-01	  0.436567E-01	   6.13547    	  0.207172E-01	  0.190414E-01	   4.21221    	   0.00000    	  0.768675E-03	  0.363182E-02	  0.272247E-01	  0.400237    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00257	   5.24787    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.549906E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	 -0.513575E-02	  0.126955E-01	  0.436567E-01	   6.17151    	  0.207172E-01	  0.190414E-01	   4.24084    	   0.00000    	  0.136305E-01	  0.363182E-02	  0.272247E-01	  0.330370    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00258	   3.60885    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.541317E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.668606E-02	  0.126955E-01	  0.436567E-01	   6.30117    	  0.207172E-01	  0.190414E-01	   4.69204    	   0.00000    	 -0.687996E-02	  0.363182E-02	  0.272247E-01	  0.620634    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00259	   3.76049    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.542132E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.392995E-02	  0.126955E-01	  0.436567E-01	   6.09534    	  0.207172E-01	  0.190414E-01	   3.97284    	   0.00000    	 -0.186458E-02	  0.363182E-02	  0.272247E-01	  0.257340    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00260	   3.01543    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.504399E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.348834E-02	  0.126955E-01	  0.436567E-01	   6.16857    	  0.207172E-01	  0.190414E-01	   4.18946    	   0.00000    	 -0.249386E-02	  0.363182E-02	  0.272247E-01	  0.315109    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00261	   4.36632    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.470307E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.350982E-02	  0.126955E-01	  0.436567E-01	   6.12189    	  0.207172E-01	  0.190414E-01	   3.99162    	   0.00000    	 -0.359885E-02	  0.363182E-02	  0.272247E-01	  0.181669    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00262	   3.18531    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.581719E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.102166E-01	  0.126955E-01	  0.436567E-01	   5.92374    	  0.207172E-01	  0.190414E-01	   3.64258    	   0.00000    	 -0.118319E-01	  0.363182E-02	  0.272247E-01	  0.229332    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00263	   3.89685    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.608997E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.903421E-02	  0.126955E-01	  0.436567E-01	   6.13992    	  0.207172E-01	  0.190414E-01	   4.13686    	   0.00000    	 -0.106336E-01	  0.363182E-02	  0.272247E-01	  0.351727    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00264	   3.06292    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.525848E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.394482E-02	  0.126955E-01	  0.436567E-01	   6.13658    	  0.207172E-01	  0.190414E-01	   4.19337    	   0.00000    	 -0.208190E-02	  0.363182E-02	  0.272247E-01	  0.388110    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00265	   3.61414    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.559568E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.735758E-02	  0.126955E-01	  0.436567E-01	   6.19379    	  0.207172E-01	  0.190414E-01	   4.44975    	   0.00000    	 -0.807279E-02	  0.363182E-02	  0.272247E-01	  0.538214    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00266	   3.00139    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.555209E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.650067E-02	  0.126955E-01	  0.436567E-01	   6.16918    	  0.207172E-01	  0.190414E-01	   4.33052    	   0.00000    	 -0.652074E-02	  0.363182E-02	  0.272247E-01	  0.467995    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00267	   2.46191    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.565014E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.453968E-02	  0.126955E-01	  0.436567E-01	   5.94397    	  0.207172E-01	  0.190414E-01	   3.61004    	   0.00000    	 -0.293767E-02	  0.363182E-02	  0.272247E-01	  0.124040    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00268	   10.8703    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.576862E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.346649E-02	  0.126955E-01	  0.436567E-01	   5.76537    	  0.207172E-01	  0.190414E-01	   3.06904    	   0.00000    	 -0.966517E-03	  0.363182E-02	  0.272247E-01	  0.124257    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00269	   9.92774    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.573060E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.820214E-02	  0.126955E-01	  0.436567E-01	   6.00959    	  0.207172E-01	  0.190414E-01	   3.59549    	   0.00000    	 -0.911128E-02	  0.363182E-02	  0.272247E-01	  0.164470    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
00270	   2.84548    	 -0.189628E-02	  0.833834E-02	  0.776528E-03	  0.327412E-02	 -0.271157E-01	  0.160748E-01	   0.00000    	  0.192486E-01	  0.481605E-01	  0.360523E-01	  0.540207E-02	   0.00000    	   0.00000    	 -0.549170E-02	 -0.129295E-01	 -0.250605E-01	   3.80000    	 -0.241131E-01	  0.117709E-01	   0.00000    	   0.00000    	  0.460250E-02	  0.126955E-01	  0.436567E-01	   6.12439    	  0.207172E-01	  0.190414E-01	   4.22321    	   0.00000    	 -0.322595E-02	  0.363182E-02	  0.272247E-01	  0.493534    	 -0.202868E-01	  0.326832E-01	   0.00000    	 -0.251146E-01	 -0.130777E-01	   0.00000    	 -0.442988E-01	 -0.493751E-01	   0.00000    
