,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,HEBT2:Q8:CUR,DRA:Q1:CUR,DRA:Q2:CUR
33,0.04106517939669151,0.0673220723687865,0.25729916415649207,0.3253466870667716,0.33428624419014935,0.312625594679087,0.02429894660043329,0.05759570402838356,0.33401416970990294,0.33389003744958545,0.358070247968346,0.35519496880719004
34,0.04167079925332207,0.06273624504899404,0.10856830811280274,0.32260202687671696,0.33450146656326324,0.3167851264659446,0.024903000970206722,0.05829756687736171,0.3339563474413993,0.3344737786085604,0.34926371981749776,0.35459755797211506
35,0.042058747142461404,0.30490036415340077,0.2998081780419908,0.3264910091470518,0.33471504824243836,0.07336145090877981,0.023000141990633417,0.05422048386396429,0.33442943175442846,0.33462542613653085,0.3405075218430368,0.1539451680717975
36,0.04195105748299642,0.30491663490173615,0.29575458931625753,0.33033515489268295,0.3345275614785381,0.07833013060495904,0.02320644570551013,0.055053722996070725,0.33428331871772676,0.3343943038175803,0.3479110871058784,0.15467560471507466
37,0.0417796141828404,0.2989545936235118,0.29181676834733006,0.32440827839437003,0.3343785669831667,0.08078434413111477,0.02327938400659328,0.05574444271036181,0.33425052945663475,0.33419069503753923,0.3455163155348767,0.14009010680566752
38,0.04152630638937511,0.29030078545897764,0.34303736139722046,0.3474096544730533,0.334305080848706,0.07827503912598577,0.023149878702295783,0.055892560779112796,0.3340524350235783,0.3341513403461273,0.3431681418863681,0.15580158388777643
39,0.041270985088508655,0.2508829941026571,0.3537732627006859,0.37827070791115003,0.3344312579991379,0.07695760386465134,0.02305664152033417,0.056152216840215936,0.3341710775968919,0.334210684230451,0.34065699351394835,0.1839824562591419
40,0.041206781928612504,0.3523709163476152,0.4043908106012417,0.3727578821322661,0.3347062652271225,0.07656829419893611,0.022994241700605867,0.05583536946799493,0.3344456527542781,0.33459301449746526,0.3873343620829496,0.1540093447209641
41,0.04094553059898096,0.40296275407564036,0.42708134617200416,0.39383284119408085,0.33346587930234756,0.07592345555930526,0.02290450916399354,0.055125484714663324,0.332962772974857,0.33364872385401045,0.40441302626599024,0.15057000552701386
42,0.04080627421369474,0.4577357965236417,0.4400399712148171,0.3991292886041398,0.3346021419861481,0.0759922641355616,0.022806427390946526,0.05478065563638297,0.33393551051402026,0.3346560639854948,0.45054291434348764,0.1414341102769769
